subject,subj_raw,hand,date,run,ts,src_dir,fname
fgw0917,fgw-0917,left,20260502,8,20260502_161643,fgw0917_0502_left,fgw-0917__20260502-left-8__20260502_161643.npz
fgw0917,fgw-0917,left,20260502,8,20260502_161858,fgw0917_0502_left,fgw-0917__20260502-left-8__20260502_161858.npz
fgw0917,fgw-0917,left,20260502,8,20260502_162112,fgw0917_0502_left,fgw-0917__20260502-left-8__20260502_162112.npz
fgw0917,fgw-0917,left,20260502,8,20260502_162331,fgw0917_0502_left,fgw-0917__20260502-left-8__20260502_162331.npz
fgw0917,fgw-0917,left,20260502,8,20260502_162544,fgw0917_0502_left,fgw-0917__20260502-left-8__20260502_162544.npz
fgw0917,fgw-0917,left,20260502,8,20260502_162757,fgw0917_0502_left,fgw-0917__20260502-left-8__20260502_162757.npz
fgw0917,fgw-0917,left,20260502,8,20260502_163010,fgw0917_0502_left,fgw-0917__20260502-left-8__20260502_163010.npz
fgw0917,fgw-0917,left,20260502,9,20260502_172319,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_172319.npz
fgw0917,fgw-0917,left,20260502,9,20260502_172533,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_172533.npz
fgw0917,fgw-0917,left,20260502,9,20260502_172748,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_172748.npz
fgw0917,fgw-0917,left,20260502,9,20260502_173003,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_173003.npz
fgw0917,fgw-0917,left,20260502,9,20260502_173229,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_173229.npz
fgw0917,fgw-0917,left,20260502,9,20260502_173444,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_173444.npz
fgw0917,fgw-0917,left,20260502,9,20260502_173657,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_173657.npz
fgw0917,fgw-0917,left,20260502,9,20260502_173919,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_173919.npz
fgw0917,fgw-0917,left,20260502,9,20260502_174347,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_174347.npz
fgw0917,fgw-0917,left,20260502,9,20260502_174731,fgw0917_0502_left,fgw-0917__20260502-left-9__20260502_174731.npz
fgw0917,fgw-0917,left,20260502,,20260502_115218,fgw0917_0502_left,fgw-0917__20260502-left__20260502_115218.npz
fgw0917,fgw-0917,left,20260502,,20260502_115432,fgw0917_0502_left,fgw-0917__20260502-left__20260502_115432.npz
fgw0917,fgw-0917,left,20260502,,20260502_115646,fgw0917_0502_left,fgw-0917__20260502-left__20260502_115646.npz
fgw0917,fgw-0917,left,20260502,,20260502_115903,fgw0917_0502_left,fgw-0917__20260502-left__20260502_115903.npz
fgw0917,fgw-0917,left,20260502,,20260502_120116,fgw0917_0502_left,fgw-0917__20260502-left__20260502_120116.npz
fgw0917,fgw-0917,left,20260502,,20260502_140213,fgw0917_0502_left,fgw-0917__20260502-left__20260502_140213.npz
fgw0917,fgw-0917,left,20260502,,20260502_140449,fgw0917_0502_left,fgw-0917__20260502-left__20260502_140449.npz
fgw0917,fgw-0917,left,20260502,,20260502_140702,fgw0917_0502_left,fgw-0917__20260502-left__20260502_140702.npz
fgw0917,fgw-0917,left,20260502,,20260502_140916,fgw0917_0502_left,fgw-0917__20260502-left__20260502_140916.npz
fgw0917,fgw-0917,left,20260502,,20260502_141130,fgw0917_0502_left,fgw-0917__20260502-left__20260502_141130.npz
fgw0917,fgw-0917,left,20260503,2,20260503_165358,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_165358.npz
fgw0917,fgw-0917,left,20260503,2,20260503_165612,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_165612.npz
fgw0917,fgw-0917,left,20260503,2,20260503_165830,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_165830.npz
fgw0917,fgw-0917,left,20260503,2,20260503_170047,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_170047.npz
fgw0917,fgw-0917,left,20260503,2,20260503_170304,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_170304.npz
fgw0917,fgw-0917,left,20260503,2,20260503_170520,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_170520.npz
fgw0917,fgw-0917,left,20260503,2,20260503_170736,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_170736.npz
fgw0917,fgw-0917,left,20260503,2,20260503_170951,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_170951.npz
fgw0917,fgw-0917,left,20260503,2,20260503_171217,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_171217.npz
fgw0917,fgw-0917,left,20260503,2,20260503_171435,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_171435.npz
fgw0917,fgw-0917,left,20260503,2,20260503_171651,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_171651.npz
fgw0917,fgw-0917,left,20260503,2,20260503_171911,fgw0917_0503_left,fgw-0917__20260503-left-2__20260503_171911.npz
